STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-07,,2616,574,13,5,0,0,0,0,0,31,10,73,0,0,1.58,91,0,0,4.05,,0,83.5,88.4,78.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-08,,3202,585,13,8,0,0,0,0,0,31,12,73,0,0,0.81,95,0,0,3.19,,0,83.9,88.6,79.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-09,,3701,499,16,10,0,0,0,0,0,30,1,71,0,0,1.75,90,0,0,4.52,,0,81.6,86.3,77,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-10,,4128,427,,,0,0,0,0,0,31,1,65,0,0,,90,0,0,,,0,78.8,83.1,74.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-11,,4359,231,,,0,0,0,0,0,29,0,53,0,0,,84,8,8,,,0,72.4,77.7,67.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-12,,4584,225,3,1,,0,0,0,0,31,0,57,,0,0.34,82,8,0,0.4,,0,72.2,76.5,68,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-01,,100,100,6,5,0,0,0,0,0,24,0,45,0,0,2.96,79,44,36,5.8,,0,67.4,72.9,61.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-02,,267,167,6,3,0,0,0,0,0,28,0,55,0,0,0.51,85,52,8,1.22,,0,70.5,75.6,65.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-03,,470,202,6,2,0,0,0,0,0,30,0,54,0,0,0.9,85,63,11,1.33,,0,71.2,76.4,65.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-04,,708,238,7,4,0,0,0,0,0,29,0,55,0,0,0.88,86,65,2,1.9,,0,72.8,77.5,68.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-05,,1042,334,3,1,0,0,0,0,0,30,0,58,0,0,0.1,85,65,0,0.15,,0,76.1,80.8,71.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-06,,1507,465,20,14,0,0,0,0,0,30,0,73,0,0,1.76,89,65,0,9.45,,0,80.5,85.3,75.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-07,,2084,577,7,5,0,0,0,0,0,31,3,71,0,0,0.78,91,0,0,1.96,,0,83.6,87.9,79.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-08,,2619,535,12,5,,0,0,0,0,29,1,70,,0,0.35,90,0,0,1.49,,0,83.5,87.9,79,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-09,,3141,522,16,8,0,0,0,0,0,30,1,72,0,0,0.9,90,0,0,3.54,,0,82.4,86.4,78.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-10,,3556,415,8,6,0,0,0,0,0,31,1,66,0,0,4,90,0,0,5.75,,0,78.4,82.9,73.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-11,,3865,309,15,11,0,0,0,0,0,28,0,55,0,0,3.48,85,3,3,8.59,,0,75.8,80,71.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1992-12,,4086,222,5,4,0,0,0,0,0,29,0,50,0,0,0.39,81,13,10,0.86,,0,71.8,76.3,67.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-01,,243,243,12,10,0,0,0,0,0,30,0,54,0,0,2.99,83,21,7,9.67,,0,72.6,76.9,68.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-02,,360,118,6,3,0,0,0,0,0,23,0,50,0,0,0.71,82,34,13,1.63,,0,68.7,74,63.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-03,,541,180,9,6,0,0,0,0,0,28,0,44,0,0,0.58,83,57,22,2.13,,0,70.1,75.3,64.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-04,,779,238,4,3,0,0,0,0,0,30,0,58,0,0,0.42,86,57,0,1.19,,0,72.9,78.3,67.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-05,,1163,384,6,4,,0,0,0,0,31,0,67,,0,1.85,89,57,0,2.43,,0,77.4,81,73.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-06,,1656,493,11,6,0,0,0,0,0,30,2,74,0,0,0.6,92,57,0,1.66,,0,82,85.5,78.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-07,,2278,622,10,7,0,0,0,0,0,31,17,75,0,0,1.26,93,0,0,2.26,,0,85,89.7,80.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-08,,2878,600,15,10,0,0,0,0,0,31,10,74,0,0,2.3,95,0,0,7.44,,0,84.3,88.9,79.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-09,,3408,530,17,14,0,0,0,0,0,30,0,73,0,0,1.38,89,0,0,8.12,,0,82.7,86.9,78.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-10,,3867,459,17,10,0,0,0,0,0,31,0,69,0,0,2.6,88,0,0,7.59,,0,79.8,84.7,74.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-11,,4176,308,8,5,0,0,0,0,0,28,0,53,0,0,0.46,84,4,4,1.31,,0,75.1,79.4,70.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1993-12,,4331,156,2,1,0,0,0,0,0,27,0,48,0,0,0.52,83,38,34,0.54,,0,69,75.2,62.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-01,,158,158,11,5,0,0,0,0,0,27,0,51,0,0,0.92,82,61,23,2.13,,0,69.6,74,65.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-02,,385,227,12,10,0,0,0,0,0,25,0,52,0,0,0.97,82,74,12,4.02,,0,72.8,77.1,68.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-03,,637,252,5,3,0,0,0,0,0,30,0,53,0,0,1.42,88,75,1,2.37,,0,73.5,79.4,67.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-04,,990,354,12,8,0,0,0,0,0,30,0,63,0,0,1.24,88,75,0,3.4,,0,76.8,81.4,72.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-05,,1447,457,6,4,,,0,0,0,31,1,65,,,2.4,90,75,0,3.16,,,79.7,84.8,74.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-06,,1975,528,16,6,,,0,0,0,30,4,68,,,2.31,91,75,0,6.22,,,82.6,87.7,77.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-07,,2542,567,8,3,,,0,0,0,31,6,72,,,0.43,91,0,0,1.01,,,83.3,87.9,78.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-08,,3095,553,12,7,,0,0,0,0,31,6,72,,0,1.85,91,0,0,4.57,,0,82.8,87.6,78.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-09,,3586,491,16,10,0,0,0,0,0,30,2,71,0,0,3.89,90,0,0,13.45,,0,81.4,85.9,76.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-10,,4045,459,7,6,0,0,0,0,0,31,1,71,0,0,3.16,91,0,0,6.05,,0,79.8,84.1,75.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-11,,4425,379,11,6,0,0,0,0,0,30,0,63,0,0,2.16,87,0,0,6.07,,0,77.6,81.6,73.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1994-12,,4671,246,12,7,0,0,0,0,0,27,0,54,0,0,1.73,84,11,11,4.26,,0,72.6,77.7,67.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-01,,105,105,10,8,0,0,0,0,0,23,0,49,0,0,1.08,83,52,42,3.02,,0,67.3,73.5,61.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-02,,247,141,6,4,0,0,0,0,0,23,0,41,0,0,1.82,83,88,36,3.09,,0,68.8,74.9,62.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-03,,494,247,9,5,0,0,0,0,0,30,0,57,0,0,0.85,86,89,0,2.63,,0,72.9,78.1,67.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-04,,851,357,11,7,0,0,0,0,0,30,0,64,0,0,2.37,87,89,0,5.14,,0,76.9,81.4,72.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-05,,1392,541,6,3,0,0,0,0,0,31,5,72,0,0,1.41,94,89,0,2.51,,0,82.5,86.9,78,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-06,,1908,516,17,16,0,0,0,0,0,30,4,70,0,0,2.6,91,89,0,14.24,,0,82.2,87.2,77.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-07,,2486,579,15,9,0,0,0,0,0,31,11,73,0,0,1.04,93,0,0,5.02,,0,83.7,88.7,78.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-08,,3087,600,16,9,0,0,0,0,0,31,14,75,0,0,2.28,94,0,0,8.42,,0,84.4,88.8,79.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-09,,3654,568,16,8,0,0,0,0,0,30,12,74,0,0,1.07,93,0,0,4.29,,0,83.9,88.6,79.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-10,,4187,532,19,14,0,0,0,0,0,31,5,70,0,0,1.11,92,0,0,6.34,,0,82.2,85.6,78.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-11,,4466,279,6,2,0,0,0,0,0,30,0,53,0,0,0.7,87,4,4,1.52,,0,74.2,78.9,69.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1995-12,,4654,188,5,2,0,0,0,0,0,24,0,40,0,0,0.55,83,78,74,0.78,,0,68.7,73.7,63.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-01,,169,169,9,5,0,0,0,0,0,26,0,39,0,0,0.8,83,135,56,2.17,,0,68.6,74,63.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-02,,300,132,1,1,0,0,0,0,0,22,0,37,0,0,0.63,81,182,48,0.63,,0,67.9,75,60.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-03,,480,179,8,5,0,0,0,0,0,27,0,48,0,0,0.62,84,225,43,1.91,,0,69.4,74.8,64,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-04,,786,306,7,4,0,0,0,0,0,30,0,57,0,0,1.9,84,226,0,3.39,,0,75.2,79.6,70.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-05,,1245,459,14,8,0,0,0,0,0,31,2,70,0,0,1.12,92,226,0,3.52,,0,79.8,84.2,75.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-06,,1728,483,16,11,0,0,0,0,0,30,3,72,0,0,3.48,94,226,0,11.49,,0,81.1,86,76.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-07,,2342,614,8,7,0,0,0,0,0,31,16,76,0,0,0.76,95,0,0,2.39,,0,84.8,89.4,80.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-08,,2914,572,14,13,0,0,0,0,0,31,10,70,0,0,1.43,93,0,0,5.16,,0,83.5,88.1,78.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-09,,3487,572,13,6,0,0,0,0,0,30,12,70,0,0,2.05,95,0,0,5.56,,0,84.1,89,79.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-10,,3924,437,15,12,0,0,0,0,0,31,0,66,0,0,2.52,87,0,0,7.8,,0,79.1,82.9,75.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-11,,4229,305,5,1,0,0,0,0,0,30,0,57,0,0,0.1,86,0,0,0.16,,0,75.2,79.1,71.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1996-12,,4460,231,6,3,0,0,0,0,0,28,0,44,0,0,0.22,82,10,10,0.61,,0,72.3,77.1,67.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-01,,189,189,8,3,0,0,0,0,0,24,0,41,0,0,1.35,84,56,46,2.16,,0,70,75.6,64.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-02,,457,268,4,2,0,0,0,0,0,28,0,56,0,0,1.34,84,59,2,1.61,,0,74.5,78.9,70.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-03,,814,357,7,2,0,0,0,0,0,31,0,65,0,0,0.8,86,59,0,1.04,,0,76.5,81.4,71.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-04,,1128,314,12,11,0,0,0,0,0,30,0,56,0,0,0.91,88,59,0,4.02,,0,75.5,80.2,70.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-05,,1570,442,12,9,0,0,0,0,0,31,1,66,0,0,2,91,59,0,7.05,,0,79.2,83.7,74.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-06,,2092,522,21,17,0,0,0,0,0,30,12,72,0,0,2.95,94,59,0,12.7,,0,82.4,88.2,76.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-07,,2695,603,13,7,0,0,0,0,0,31,18,73,0,0,1.05,92,0,0,2.16,,0,84.5,89.9,79.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-08,,3302,607,13,8,0,0,0,0,0,31,21,72,0,0,2.64,94,0,0,7.44,,0,84.6,90.2,78.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-09,,3807,505,19,17,0,0,0,0,0,30,1,72,0,0,5.05,90,0,0,19.79,,0,81.8,86.5,77.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-10,,4203,396,9,5,0,0,0,0,0,30,0,62,0,0,0.62,87,0,0,1.79,,0,78.7,83.2,74.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-11,,4479,276,8,6,0,0,0,0,0,30,0,58,0,0,0.8,89,0,0,2.46,,0,74.2,78.4,69.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1997-12,,4627,148,10,9,0,0,0,0,0,22,0,50,0,0,2.55,82,39,39,8.81,,0,68.7,74.5,62.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-01,,138,138,6,5,0,0,0,0,0,25,0,51,0,0,0.69,80,69,30,1.73,,0,68.5,73.2,63.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-02,,259,121,6,6,0,0,0,0,0,24,0,49,0,0,3,82,103,34,4.07,,0,68.1,73.7,62.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-03,,381,122,11,9,0,0,0,0,0,24,0,47,0,0,2.2,79,145,42,7.27,,0,67.6,73.1,62,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-04,,625,244,2,1,0,0,0,0,0,29,0,57,0,0,0.9,86,145,0,0.95,,0,73.5,78.8,68.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-05,,1028,403,8,4,0,0,0,0,0,31,1,63,0,0,1.2,92,145,0,2.36,,0,78,83.5,72.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-06,,1556,528,9,5,0,0,0,0,0,30,6,70,0,0,1,92,145,0,3.62,,0,82.6,88,77.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-07,,2118,563,10,7,0,0,0,0,0,31,3,72,0,0,0.55,92,0,0,2.33,,0,83.2,88.2,78.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-08,,2677,558,12,10,0,0,0,0,0,31,3,72,0,0,1.23,95,0,0,4.19,,0,83,88.1,77.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-09,,3172,495,13,11,0,0,0,0,0,30,3,72,0,0,2.15,92,0,0,9.65,,0,81.5,85.9,77.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-10,,3635,463,8,6,0,0,0,0,0,31,1,71,0,0,1.63,91,0,0,4.79,,0,79.9,84.1,75.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-11,,4009,374,8,5,0,0,0,0,0,30,0,61,0,0,2.35,85,0,0,5.1,,0,77.5,81,73.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1998-12,,4294,284,7,2,0,0,0,0,0,29,0,55,0,0,0.36,84,6,6,0.9,,0,74.6,78.9,70.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-01,,203,203,7,6,0,0,0,0,0,27,0,44,0,0,1.03,82,33,26,3.38,,0,70.8,76.1,65.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-02,,392,189,2,1,0,0,0,0,0,27,0,52,0,0,0.36,84,45,12,0.38,,0,71.3,77.7,64.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-03,,601,209,4,2,0,0,0,0,0,30,0,52,0,0,0.24,84,51,6,0.5,,0,71.6,77.1,66.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-04,,967,366,4,1,0,0,0,0,0,30,1,59,0,0,0.34,91,51,0,0.4,,0,77.2,82.5,71.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-05,,1404,437,8,4,0,0,0,0,0,31,0,61,0,0,1.13,89,51,0,1.77,,0,79.1,84.5,73.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-06,,1889,485,17,12,0,0,0,0,0,30,0,72,0,0,4.59,89,51,0,10.54,,0,81.2,85.7,76.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-07,,2479,589,9,3,0,0,0,0,0,31,10,72,0,0,0.77,95,0,0,1.69,,0,84,88.2,79.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-08,,3094,616,14,11,0,0,0,0,0,31,18,74,0,0,1.6,98,0,0,5.96,,0,84.9,90.5,79.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-09,,3622,527,17,12,0,0,0,0,0,30,9,74,0,0,1.8,93,0,0,7.27,,0,82.6,87.7,77.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-10,,4071,449,15,13,0,0,0,0,0,31,1,64,0,0,3.48,90,0,0,11.11,,0,79.5,83.5,75.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-11,,4364,293,7,1,0,0,0,0,0,30,0,62,0,0,1.34,84,0,0,1.59,,0,74.8,78.7,70.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1999-12,,4573,209,6,6,0,0,0,0,0,29,0,51,0,0,0.9,84,21,21,1.95,,0,71,76.3,65.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-01,,189,189,4,1,0,0,0,0,0,27,0,43,0,0,0.82,83,54,33,0.9,,0,70,74.9,65.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-02,,351,163,7,4,0,0,0,0,0,29,0,52,0,0,0.9,80,65,11,1.56,,0,70.2,75.1,65.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-03,,664,313,2,1,0,0,0,0,0,31,0,64,0,0,1.96,89,65,0,2.01,,0,75.1,79.7,70.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-04,,972,308,4,4,0,0,0,0,0,30,1,60,0,0,3,90,65,0,4.5,,0,75.3,80.7,69.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-05,,1430,457,4,3,0,0,0,0,0,31,0,70,0,0,2,89,65,0,3.52,,0,79.8,84,75.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-06,,1955,525,11,7,0,0,0,0,0,30,3,69,0,0,1.23,91,65,0,4.04,,0,82.5,86.6,78.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-07,,2556,601,12,10,0,0,0,0,0,31,12,76,0,0,3.2,94,0,0,13.17,,0,84.4,89.1,79.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-08,,3134,578,14,10,0,0,0,0,0,31,8,72,0,0,2.05,92,0,0,7.31,,0,83.7,88.5,78.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-09,,3690,556,17,10,0,0,0,0,0,30,3,74,0,0,2.5,90,0,0,6.06,,0,83.5,88,79.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-10,,4101,411,9,7,0,0,0,0,0,31,1,68,0,0,2.79,93,0,0,7.7,,0,78.3,82.8,73.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-11,,4370,268,4,1,0,0,0,0,0,29,0,51,0,0,0.22,84,6,6,0.28,,0,74.2,79.4,69,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2000-12,,4556,186,9,3,0,0,0,0,0,28,0,44,0,0,1.24,83,33,27,1.9,,0,70.3,75.6,64.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-01,,87,87,4,0,0,0,0,0,0,20,0,42,0,0,0.08,81,136,103,0.2,,0,64.5,71.6,57.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-02,,345,258,1,1,0,0,0,0,0,28,0,60,0,0,0.23,89,136,0,0.23,,0,74.2,77.8,70.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,2001-03,,619,274,6,4,0,0,0,0,0,31,0,52,0,0,2.1,89,141,5,3.18,,0,73.7,79.7,67.6,,,,,
